cart_items_id,Created_at,Quantity,Deal_ID,Mockup_ID,Mockup_version,Sock_unit_price,Pkg_unit_price,Product_ID,Unit_price,Cart_total,Created_on
102080,2023-11-27T23:13:21.405Z,,,,,,,,,75.0,2023-11-27
101903,2023-11-27T16:13:51.418Z,500.0,,203407.0,1.0,$6.81,,,,500.0,2023-11-27
101883,2023-11-27T14:01:59.701Z,,,,,,$1.00,,,200.0,2023-11-27
101894,2023-11-27T15:33:36.872Z,,,,,,,,,240.0,2023-11-27
101985,2023-11-27T20:00:00.469Z,60.0,,187743.0,1.0,$15.15,,,,60.0,2023-11-27
101893,2023-11-27T15:33:36.853Z,240.0,,201494.0,3.0,$10.51,,,,240.0,2023-11-27
102066,2023-11-27T22:14:32.477Z,60.0,,187796.0,1.0,$0.00,,,,60.0,2023-11-27
101906,2023-11-27T16:17:06.749Z,,,,,,,,,30.0,2023-11-27
102016,2023-11-27T20:43:50.182Z,120.0,,203878.0,1.0,$8.00,,,,120.0,2023-11-27
101907,2023-11-27T16:17:06.763Z,30.0,,203747.0,1.0,$13.29,,,,30.0,2023-11-27
101908,2023-11-27T16:17:47.011Z,30.0,,203403.0,1.0,$9.97,,,,60.0,2023-11-27
101914,2023-11-27T16:47:45.550Z,60.0,,107141.0,1.0,$9.97,,,,60.0,2023-11-27
102055,2023-11-27T21:57:25.525Z,60.0,,187854.0,1.0,$0.00,,,,60.0,2023-11-27
102079,2023-11-27T23:03:25.492Z,75.0,,203913.0,1.0,$9.97,,,,75.0,2023-11-27
101878,2023-11-27T13:41:28.055Z,,,,,,$1.50,,,60.0,2023-11-27
101962,2023-11-27T18:33:54.858Z,45.0,,201634.0,1.0,$13.29,,,,45.0,2023-11-27
101891,2023-11-27T15:20:09.492Z,,,,,,$1.50,,,60.0,2023-11-27
102054,2023-11-27T21:53:56.269Z,,,,,,$1.00,,,120.0,2023-11-27
102058,2023-11-27T21:58:11.253Z,25.0,,189432.0,1.0,$8.00,,,,145.0,2023-11-27
101960,2023-11-27T18:33:45.555Z,45.0,,201630.0,1.0,$13.29,,,,45.0,2023-11-27
101924,2023-11-27T17:39:39.027Z,170.0,,203334.0,1.0,$5.51,,,,170.0,2023-11-27
101925,2023-11-27T17:39:39.039Z,,,,,,$0.22,,,170.0,2023-11-27
102009,2023-11-27T20:35:45.924Z,,,,,,$1.50,,,45.0,2023-11-27
101986,2023-11-27T20:02:15.336Z,,,,,,$0.34,,,1200.0,2023-11-27
101946,2023-11-27T18:13:18.063Z,,,,,,$0.70,,,120.0,2023-11-27
101882,2023-11-27T14:01:59.688Z,200.0,,202959.0,1.0,$8.00,,,,200.0,2023-11-27
101901,2023-11-27T16:00:02.320Z,2.0,,,,$0.00,,,,2.0,2023-11-27
102072,2023-11-27T22:54:25.498Z,320.0,,24140.0,16.0,$6.81,,,,600.0,2023-11-27
101902,2023-11-27T16:13:51.403Z,,,,,,,,,500.0,2023-11-27
101877,2023-11-27T01:53:01.039Z,,,,,,$2.00,,,40.0,2023-11-27
102010,2023-11-27T20:37:55.259Z,30.0,,203848.0,1.0,$18.99,,,,30.0,2023-11-27
102022,2023-11-27T20:55:45.725Z,1000.0,,184328.0,4.0,$6.46,,,,1000.0,2023-11-27
102013,2023-11-27T20:41:36.480Z,60.0,,198739.0,3.0,$10.60,,,,60.0,2023-11-27
101879,2023-11-27T13:41:28.074Z,60.0,,200953.0,3.0,$9.97,,,,60.0,2023-11-27
102012,2023-11-27T20:41:36.467Z,,,,,,$1.50,,,60.0,2023-11-27
102039,2023-11-27T21:30:50.657Z,400.0,,178229.0,1.0,$6.81,,,,500.0,2023-11-27
102056,2023-11-27T21:58:06.473Z,60.0,,187856.0,1.0,$0.00,,,,60.0,2023-11-27
102023,2023-11-27T20:55:45.753Z,,,,,,$0.39,,,1000.0,2023-11-27
102086,2023-11-27T23:59:47.692Z,,,,,,,,,240.0,2023-11-27
102085,2023-11-27T23:59:47.668Z,,,203975.0,1.0,$9.41,,,,240.0,2023-11-27
102031,2023-11-27T21:16:41.605Z,,,,,,$1.50,,,100.0,2023-11-27
101930,2023-11-27T17:41:08.971Z,60.0,,203790.0,1.0,$14.24,,,,60.0,2023-11-27
102032,2023-11-27T21:16:41.618Z,100.0,,203449.0,1.0,$9.97,,,,100.0,2023-11-27
101900,2023-11-27T16:00:02.298Z,,,,,,$0.00,,,2.0,2023-11-27
101915,2023-11-27T16:49:00.538Z,,,,,,,,,60.0,2023-11-27
102067,2023-11-27T22:24:15.505Z,,,,,,$1.00,,,150.0,2023-11-27
101940,2023-11-27T17:58:53.752Z,1200.0,,195061.0,1.0,$5.88,,,,1200.0,2023-11-27
102068,2023-11-27T22:24:15.518Z,150.0,,203311.0,3.0,$11.42,,,,150.0,2023-11-27
101984,2023-11-27T20:00:00.455Z,,,,,,$1.00,,,60.0,2023-11-27
102060,2023-11-27T21:58:16.306Z,25.0,,190604.0,1.0,$8.00,,,,145.0,2023-11-27
102076,2023-11-27T22:55:53.703Z,,,,,,,,,750.0,2023-11-27
101982,2023-11-27T19:57:22.787Z,,,,,,$0.51,,,500.0,2023-11-27
101947,2023-11-27T18:13:28.251Z,,,,,,$0.70,,,120.0,2023-11-27
102074,2023-11-27T22:55:21.057Z,,,,,,,,,750.0,2023-11-27
101918,2023-11-27T17:10:03.917Z,,,203787.0,1.0,$19.49,,,,30.0,2023-11-27
101916,2023-11-27T17:07:28.571Z,30.0,,203492.0,1.0,$12.86,,,,30.0,2023-11-27
101892,2023-11-27T15:20:09.507Z,25.0,,171913.0,1.0,$14.24,,,,60.0,2023-11-27
102077,2023-11-27T22:55:53.718Z,750.0,,198177.0,1.0,$6.46,,,,750.0,2023-11-27
101888,2023-11-27T15:03:15.313Z,13.0,,150892.0,3.0,$9.97,,,,60.0,2023-11-27
101996,2023-11-27T20:19:12.513Z,,,,,,$1.00,,,120.0,2023-11-27
101997,2023-11-27T20:19:12.525Z,120.0,,188439.0,2.0,$8.00,,,,120.0,2023-11-27
102005,2023-11-27T20:33:03.084Z,,,,,,,,,120.0,2023-11-27
102004,2023-11-27T20:33:03.065Z,120.0,,203412.0,1.0,$11.42,,,,120.0,2023-11-27
101958,2023-11-27T18:32:33.326Z,,,,,,$0.55,,,120.0,2023-11-27
101926,2023-11-27T17:40:17.696Z,170.0,,203339.0,1.0,$5.51,,,,170.0,2023-11-27
101927,2023-11-27T17:40:17.709Z,,,,,,$0.22,,,170.0,2023-11-27
101889,2023-11-27T15:16:03.873Z,240.0,,199847.0,2.0,$8.24,,,,240.0,2023-11-27
102035,2023-11-27T21:29:09.217Z,,,,,,,,,75.0,2023-11-27
102015,2023-11-27T20:43:25.108Z,,,,,,$0.70,,,120.0,2023-11-27
102025,2023-11-27T21:06:09.523Z,60.0,,199029.0,1.0,$11.42,,,,120.0,2023-11-27
102024,2023-11-27T21:06:09.516Z,60.0,,203829.0,1.0,$11.42,,,,120.0,2023-11-27
102063,2023-11-27T21:59:57.556Z,120.0,,189432.0,1.0,$8.00,,,,145.0,2023-11-27
102064,2023-11-27T22:13:57.212Z,60.0,,187848.0,1.0,$0.00,,,,60.0,2023-11-27
101950,2023-11-27T18:18:57.076Z,60.0,,203134.0,1.0,$9.97,,,,60.0,2023-11-27
101951,2023-11-27T18:18:57.095Z,,,,,,,,,60.0,2023-11-27
101937,2023-11-27T17:47:58.058Z,,,,,,$0.70,,,300.0,2023-11-27
101936,2023-11-27T17:47:58.044Z,300.0,,200992.0,2.0,$10.51,,,,300.0,2023-11-27
102208,2023-11-28T21:28:06.285Z,30.0,,203942.0,1.0,$13.29,,,,30.0,2023-11-28
102214,2023-11-28T21:52:19.636Z,,,,,,,,,360.0,2023-11-28
102189,2023-11-28T20:05:37.452Z,2.0,,201073.0,4.0,$75.00,,,,2.0,2023-11-28
102183,2023-11-28T20:03:32.350Z,2.0,,,,$150.00,,,,2.0,2023-11-28
102215,2023-11-28T21:52:19.648Z,360.0,,203465.0,1.0,$6.98,,,,360.0,2023-11-28
102223,2023-11-28T22:38:12.912Z,,,,,,$0.41,,,350.0,2023-11-28
102182,2023-11-28T20:03:32.335Z,,,,,,$12.50,,,2.0,2023-11-28
102188,2023-11-28T20:05:37.440Z,,,,,,$12.50,,,2.0,2023-11-28
102222,2023-11-28T22:38:12.901Z,350.0,,203565.0,2.0,$7.36,,,,350.0,2023-11-28
102191,2023-11-28T20:08:13.165Z,100.0,,203806.0,4.0,$9.97,,,,100.0,2023-11-28
102200,2023-11-28T20:44:25.600Z,,,,,,,,,60.0,2023-11-28
102190,2023-11-28T20:08:13.150Z,,,,,,,,,100.0,2023-11-28
102201,2023-11-28T20:44:25.622Z,60.0,,204092.0,1.0,$9.97,,,,60.0,2023-11-28
102216,2023-11-28T22:06:46.326Z,,,,,,$2.00,,,30.0,2023-11-28
102217,2023-11-28T22:06:46.340Z,30.0,,185108.0,1.0,$13.29,,,,30.0,2023-11-28
102226,2023-11-28T22:58:16.699Z,,,,,,$1.50,,,60.0,2023-11-28
102224,2023-11-28T22:41:20.952Z,,,,,,$0.70,,,250.0,2023-11-28
102225,2023-11-28T22:41:20.965Z,250.0,,,,$8.60,,,,250.0,2023-11-28
102227,2023-11-28T22:58:16.712Z,40.0,,203297.0,1.0,$9.97,,,,60.0,2023-11-28
102135,2023-11-28T17:05:39.650Z,30.0,,201567.0,1.0,$18.99,,,,30.0,2023-11-28
102218,2023-11-28T22:12:14.087Z,,,,,,$1.00,,,140.0,2023-11-28
102219,2023-11-28T22:12:14.103Z,140.0,,168771.0,1.0,$7.48,,,,140.0,2023-11-28
102228,2023-11-28T23:05:07.360Z,20.0,,203297.0,1.0,$9.97,,,,60.0,2023-11-28
102235,2023-11-28T23:20:03.516Z,,,,,,$0.41,,,350.0,2023-11-28
102236,2023-11-28T23:43:47.540Z,,,,,,,,,80.0,2023-11-28
102237,2023-11-28T23:43:47.550Z,,,,,,,,,80.0,2023-11-28
102238,2023-11-28T23:43:54.632Z,,,,,,,,,170.0,2023-11-28
102239,2023-11-28T23:43:54.639Z,,,,,,,,,170.0,2023-11-28
102240,2023-11-28T23:46:11.539Z,,,,,,$1.25,,,125.0,2023-11-28
102241,2023-11-28T23:46:11.551Z,125.0,,203639.0,1.0,$8.00,,,,125.0,2023-11-28
102242,2023-11-28T23:54:52.342Z,50.0,,204156.0,2.0,$18.99,,,,50.0,2023-11-28
102173,2023-11-28T19:00:06.582Z,450.0,,202485.0,1.0,$7.53,,,,450.0,2023-11-28
102172,2023-11-28T19:00:06.566Z,,,,,,$0.55,,,450.0,2023-11-28
102177,2023-11-28T19:17:58.238Z,200.0,,93674.0,1.0,$5.51,,,,200.0,2023-11-28
102176,2023-11-28T19:17:58.214Z,,,,,,$0.22,,,200.0,2023-11-28
102209,2023-11-28T21:28:06.301Z,,,,,,$2.00,,,30.0,2023-11-28
102093,2023-11-28T10:40:23.644Z,220.0,,203995.0,1.0,$10.88,,,,220.0,2023-11-28
102194,2023-11-28T20:34:46.528Z,,,,,,$0.41,,,652.0,2023-11-28
102123,2023-11-28T15:50:35.088Z,60.0,,183734.0,1.0,$10.60,,,,60.0,2023-11-28
102130,2023-11-28T16:41:39.533Z,,,,,,$1.00,,,120.0,2023-11-28
102129,2023-11-28T16:41:39.509Z,120.0,,201625.0,3.0,$11.42,,,,120.0,2023-11-28
102148,2023-11-28T17:46:24.999Z,,,,,,$1.50,,,60.0,2023-11-28
102149,2023-11-28T17:46:25.013Z,60.0,,43707.0,1.0,$9.97,,,,60.0,2023-11-28
102165,2023-11-28T18:07:01.409Z,,,,,,,,,30.0,2023-11-28
102164,2023-11-28T18:07:01.393Z,30.0,,128573.0,3.0,$18.99,,,,30.0,2023-11-28
102159,2023-11-28T17:59:46.829Z,,,,,,$1.00,,,120.0,2023-11-28
102213,2023-11-28T21:36:47.375Z,120.0,,200801.0,1.0,$8.00,,,,120.0,2023-11-28
102118,2023-11-28T15:44:01.704Z,,,,,,$1.00,,,120.0,2023-11-28
102139,2023-11-28T17:18:56.388Z,240.0,,93947.0,2.0,$7.36,,,,240.0,2023-11-28
102131,2023-11-28T16:53:12.357Z,,,,,,$1.00,,,170.0,2023-11-28
102154,2023-11-28T17:57:27.729Z,,,,,,,,,30.0,2023-11-28
102155,2023-11-28T17:57:27.741Z,30.0,,144121.0,1.0,$18.99,,,,30.0,2023-11-28
102162,2023-11-28T18:05:29.368Z,,,,,,$0.55,,,400.0,2023-11-28
102163,2023-11-28T18:05:29.380Z,400.0,,201498.0,5.0,$6.98,,,,400.0,2023-11-28
102119,2023-11-28T15:44:01.717Z,120.0,,203518.0,1.0,$10.51,,,,120.0,2023-11-28
102220,2023-11-28T22:14:13.272Z,,,,,,$0.00,,,120.0,2023-11-28
102114,2023-11-28T15:30:29.443Z,60.0,,101046.0,2.0,$9.97,,,,60.0,2023-11-28
102206,2023-11-28T21:10:02.292Z,60.0,,204048.0,1.0,$15.15,,,,60.0,2023-11-28
102186,2023-11-28T20:04:07.613Z,,,,,,,,,120.0,2023-11-28
102207,2023-11-28T21:10:02.322Z,,,,,,$1.50,,,60.0,2023-11-28
102113,2023-11-28T15:30:29.396Z,,,,,,$1.50,,,60.0,2023-11-28
102180,2023-11-28T19:20:04.622Z,120.0,,204083.0,1.0,$11.42,,,,120.0,2023-11-28
102181,2023-11-28T19:20:04.635Z,,,,,,$1.00,,,120.0,2023-11-28
102128,2023-11-28T16:17:30.998Z,,,,,,$1.50,,,30.0,2023-11-28
102187,2023-11-28T20:04:07.626Z,120.0,,203445.0,1.0,$7.86,,,,120.0,2023-11-28
102196,2023-11-28T20:37:26.942Z,60.0,,203508.0,4.0,$14.24,,,,60.0,2023-11-28
102125,2023-11-28T16:00:29.210Z,30.0,,57203.0,3.0,$13.29,,,,30.0,2023-11-28
102124,2023-11-28T16:00:29.196Z,,,,,,$2.00,,,30.0,2023-11-28
102234,2023-11-28T23:19:47.506Z,350.0,,203566.0,3.0,$7.58,,,,350.0,2023-11-28
102122,2023-11-28T15:50:35.075Z,,,,,,$1.50,,,60.0,2023-11-28
102158,2023-11-28T17:59:46.817Z,120.0,,200985.0,1.0,$11.42,,,,120.0,2023-11-28
102161,2023-11-28T18:02:04.584Z,144.0,,203945.0,2.0,$5.51,,,,144.0,2023-11-28
102160,2023-11-28T18:02:04.568Z,,,,,,$0.22,,,144.0,2023-11-28
102212,2023-11-28T21:36:47.361Z,,,,,,,,,120.0,2023-11-28
102195,2023-11-28T20:34:46.542Z,652.0,,192364.0,1.0,$6.81,,,,652.0,2023-11-28
102197,2023-11-28T20:37:26.959Z,,,,,,$1.50,,,60.0,2023-11-28
102097,2023-11-28T14:18:00.645Z,40.0,,163357.0,1.0,$18.99,,,,40.0,2023-11-28
102150,2023-11-28T17:54:15.805Z,30.0,,204046.0,1.0,$18.99,,,,30.0,2023-11-28
102088,2023-11-28T04:36:45.666Z,,,,,,$2.00,,,30.0,2023-11-28
102221,2023-11-28T22:14:13.312Z,120.0,,116895.0,4.0,$12.68,,,,120.0,2023-11-28
102098,2023-11-28T14:18:00.672Z,,,,,,,,,40.0,2023-11-28
102087,2023-11-28T04:36:45.637Z,30.0,,203993.0,1.0,$18.99,,,,30.0,2023-11-28
102151,2023-11-28T17:54:15.817Z,,,,,,$2.00,,,30.0,2023-11-28
102115,2023-11-28T15:33:29.545Z,,,,,,$2.00,,,30.0,2023-11-28
102110,2023-11-28T15:25:16.599Z,120.0,,192812.0,2.0,$8.00,,,,120.0,2023-11-28
102112,2023-11-28T15:25:23.313Z,120.0,,192810.0,2.0,$8.00,,,,120.0,2023-11-28
102089,2023-11-28T10:27:45.649Z,120.0,,202980.0,2.0,$11.42,,,,120.0,2023-11-28
102111,2023-11-28T15:25:23.298Z,,,,,,$0.55,,,120.0,2023-11-28
102109,2023-11-28T15:25:16.580Z,,,,,,$0.55,,,120.0,2023-11-28
102106,2023-11-28T15:21:59.199Z,,,,,,$1.50,,,71.0,2023-11-28
102105,2023-11-28T15:21:59.185Z,71.0,,201757.0,1.0,$10.60,,,,71.0,2023-11-28
102144,2023-11-28T17:26:31.966Z,,,,,,$0.41,,,500.0,2023-11-28
102145,2023-11-28T17:26:31.978Z,500.0,,203133.0,2.0,$6.81,,,,500.0,2023-11-28
102156,2023-11-28T17:59:18.323Z,60.0,,202757.0,1.0,$14.24,,,,60.0,2023-11-28
102157,2023-11-28T17:59:18.335Z,,,,,,$1.00,,,60.0,2023-11-28
102166,2023-11-28T18:11:35.937Z,,,,,,$1.50,,,60.0,2023-11-28
102167,2023-11-28T18:11:35.949Z,60.0,,203901.0,1.0,$10.60,,,,60.0,2023-11-28
102127,2023-11-28T16:17:18.325Z,30.0,,203735.0,1.0,$18.99,,,,30.0,2023-11-28
102168,2023-11-28T18:35:55.615Z,30.0,,203651.0,1.0,$18.99,,,,30.0,2023-11-28
102169,2023-11-28T18:35:55.628Z,,,,,,$2.00,,,30.0,2023-11-28
102132,2023-11-28T16:53:12.393Z,170.0,,191309.0,1.0,$12.29,,,,170.0,2023-11-28
102134,2023-11-28T16:53:12.475Z,30.0,,191310.0,1.0,$19.49,,,,30.0,2023-11-28
102133,2023-11-28T16:53:12.446Z,,,,,,$1.00,,,30.0,2023-11-28
102090,2023-11-28T10:27:45.675Z,,,,,,$1.00,,,120.0,2023-11-28
102107,2023-11-28T15:25:09.231Z,,,,,,$0.55,,,120.0,2023-11-28
102108,2023-11-28T15:25:09.248Z,120.0,,178321.0,2.0,$8.00,,,,120.0,2023-11-28
102379,2023-11-29T21:02:32.433Z,2.0,,203999.0,7.0,$75.00,,,,2.0,2023-11-29
102384,2023-11-29T21:40:22.209Z,1000.0,,,,$7.03,,,,1000.0,2023-11-29
102380,2023-11-29T21:29:37.371Z,,,,,,$1.00,,,120.0,2023-11-29
102409,2023-11-29T22:42:12.072Z,,,,,,$2.00,,,30.0,2023-11-29
102410,2023-11-29T22:42:12.087Z,30.0,,194179.0,1.0,$13.29,,,,30.0,2023-11-29
102426,2023-11-29T23:18:18.387Z,,,,,,$1.00,,,120.0,2023-11-29
102433,2023-11-29T23:42:50.922Z,100.0,,204262.0,1.0,$7.53,,,,402.0,2023-11-29
102394,2023-11-29T22:28:34.816Z,60.0,,133286.0,2.0,$10.60,,,,60.0,2023-11-29
102393,2023-11-29T22:28:34.780Z,,,,,,$1.50,,,60.0,2023-11-29
102403,2023-11-29T22:33:44.629Z,,,,,,$0.41,,,125.0,2023-11-29
102405,2023-11-29T22:34:34.677Z,,,,,,$0.41,,,125.0,2023-11-29
102383,2023-11-29T21:40:22.193Z,,,,,,$0.39,,,1000.0,2023-11-29
102435,2023-11-29T23:44:24.348Z,2.0,,204262.0,1.0,$7.53,,,,402.0,2023-11-29
102391,2023-11-29T22:28:12.127Z,,,,,,,,,60.0,2023-11-29
102398,2023-11-29T22:32:33.670Z,125.0,,127669.0,23.0,$11.42,,,,125.0,2023-11-29
102397,2023-11-29T22:32:33.654Z,,,,,,$0.41,,,125.0,2023-11-29
102425,2023-11-29T23:18:18.373Z,120.0,,204104.0,1.0,$11.42,,,,120.0,2023-11-29
102406,2023-11-29T22:34:34.694Z,125.0,,127669.0,16.0,$11.42,,,,125.0,2023-11-29
102404,2023-11-29T22:33:44.644Z,125.0,,127669.0,22.0,$11.42,,,,125.0,2023-11-29
102412,2023-11-29T22:45:48.568Z,75.0,,204195.0,1.0,$9.97,,,,75.0,2023-11-29
102411,2023-11-29T22:45:48.555Z,,,,,,$1.50,,,75.0,2023-11-29
102408,2023-11-29T22:40:59.796Z,,,,,,$0.70,,,250.0,2023-11-29
102407,2023-11-29T22:40:59.781Z,250.0,,203145.0,1.0,$10.51,,,,250.0,2023-11-29
102264,2023-11-29T14:47:04.414Z,120.0,,204036.0,1.0,$11.42,,,,120.0,2023-11-29
102329,2023-11-29T17:24:31.096Z,60.0,,204277.0,1.0,$14.40,,,,60.0,2023-11-29
102347,2023-11-29T18:36:37.543Z,,,,,,$1.50,,,60.0,2023-11-29
102344,2023-11-29T18:19:01.796Z,4.0,,128085.0,2.0,$7.36,,,,280.0,2023-11-29
102330,2023-11-29T17:24:31.108Z,,,,,,$1.50,,,60.0,2023-11-29
102348,2023-11-29T18:36:37.557Z,60.0,,20253.0,2.0,$14.24,,,,60.0,2023-11-29
102283,2023-11-29T15:31:37.160Z,360.0,,200483.0,4.0,$7.86,,,,360.0,2023-11-29
102282,2023-11-29T15:31:37.146Z,,,,,,$0.55,,,360.0,2023-11-29
102301,2023-11-29T16:46:05.180Z,,,,,,,,,60.0,2023-11-29
102300,2023-11-29T16:46:05.135Z,60.0,,105843.0,6.0,$9.97,,,,60.0,2023-11-29
102309,2023-11-29T16:59:20.152Z,60.0,,203809.0,2.0,$9.97,,,,60.0,2023-11-29
102261,2023-11-29T14:40:46.830Z,,,,,,$0.00,,,120.0,2023-11-29
102260,2023-11-29T14:40:46.812Z,120.0,,204253.0,1.0,$10.81,,,,120.0,2023-11-29
102354,2023-11-29T19:01:17.612Z,45.0,,201728.0,1.0,$14.24,,,,90.0,2023-11-29
102355,2023-11-29T19:01:17.626Z,,,,,,$1.50,,,90.0,2023-11-29
102314,2023-11-29T17:03:14.779Z,,,,,,,,,120.0,2023-11-29
102339,2023-11-29T17:45:04.936Z,75.0,,204280.0,1.0,$9.97,,,,75.0,2023-11-29
102297,2023-11-29T16:33:00.428Z,120.0,,204264.0,1.0,$10.81,,,,120.0,2023-11-29
102340,2023-11-29T17:45:04.949Z,,,,,,$1.50,,,75.0,2023-11-29
102332,2023-11-29T17:28:34.241Z,60.0,,204213.0,1.0,$9.97,,,,60.0,2023-11-29
102346,2023-11-29T18:20:53.526Z,5.0,,128085.0,2.0,$7.36,,,,280.0,2023-11-29
102336,2023-11-29T17:42:30.248Z,120.0,,195098.0,4.0,$11.42,,,,120.0,2023-11-29
102338,2023-11-29T17:43:12.054Z,,,,,,$1.50,,,60.0,2023-11-29
102337,2023-11-29T17:42:30.262Z,,,,,,$1.00,,,120.0,2023-11-29
102291,2023-11-29T15:56:14.118Z,250.0,,176373.0,3.0,$7.93,,,,325.0,2023-11-29
102255,2023-11-29T07:40:49.238Z,,,,,,,,,60.0,2023-11-29
102254,2023-11-29T07:40:49.223Z,60.0,,204250.0,1.0,$14.24,,,,60.0,2023-11-29
102353,2023-11-29T18:47:21.153Z,59.0,,204268.0,1.0,$10.98,,,,60.0,2023-11-29
102307,2023-11-29T16:57:31.620Z,300.0,,203318.0,1.0,$7.36,,,,300.0,2023-11-29
102356,2023-11-29T19:02:27.284Z,45.0,,201728.0,1.0,$14.24,,,,90.0,2023-11-29
102306,2023-11-29T16:57:31.609Z,,,,,,,,,300.0,2023-11-29
102290,2023-11-29T15:54:46.895Z,50.0,,176373.0,3.0,$7.93,,,,325.0,2023-11-29
102289,2023-11-29T15:43:58.950Z,40.0,,203669.0,1.0,$13.29,,,,40.0,2023-11-29
102270,2023-11-29T15:05:38.720Z,,,,,,,,,61.0,2023-11-29
102288,2023-11-29T15:43:58.939Z,,,,,,$2.00,,,40.0,2023-11-29
102271,2023-11-29T15:05:38.736Z,61.0,,203653.0,1.0,$9.97,,,,61.0,2023-11-29
102257,2023-11-29T11:14:38.000Z,,,,,,$1.50,,,60.0,2023-11-29
102256,2023-11-29T11:14:37.975Z,60.0,,204073.0,1.0,$14.24,,,,60.0,2023-11-29
102313,2023-11-29T17:02:43.687Z,120.0,,,,$9.97,,,,120.0,2023-11-29
102312,2023-11-29T17:02:43.675Z,,,,,,$1.00,,,120.0,2023-11-29
102310,2023-11-29T17:00:19.029Z,30.0,,202683.0,2.0,$18.99,,,,30.0,2023-11-29
102311,2023-11-29T17:00:19.046Z,,,,,,,,,30.0,2023-11-29
102304,2023-11-29T16:56:36.559Z,200.0,,175888.0,3.0,$11.42,,,,200.0,2023-11-29
102305,2023-11-29T16:56:36.570Z,,,,,,$1.00,,,200.0,2023-11-29
102325,2023-11-29T17:12:03.654Z,,,,,,$0.70,,,250.0,2023-11-29
102296,2023-11-29T16:14:10.758Z,800.0,,203555.0,9.0,$6.46,,,,800.0,2023-11-29
102295,2023-11-29T16:14:10.746Z,,,,,,$0.39,,,800.0,2023-11-29
102294,2023-11-29T16:12:57.679Z,,,,,,$0.70,,,300.0,2023-11-29
102258,2023-11-29T14:22:05.252Z,,,,,,$0.55,,,360.0,2023-11-29
102259,2023-11-29T14:22:05.290Z,360.0,,188096.0,1.0,$6.98,,,,360.0,2023-11-29
102265,2023-11-29T14:47:04.428Z,,,,,,$1.00,,,120.0,2023-11-29
102286,2023-11-29T15:40:51.304Z,,,,,,$0.70,,,120.0,2023-11-29
102299,2023-11-29T16:46:02.553Z,,,,,,,,,120.0,2023-11-29
102401,2023-11-29T22:33:10.463Z,,,,,,$0.41,,,125.0,2023-11-29
102392,2023-11-29T22:28:12.142Z,60.0,,204340.0,1.0,$9.97,,,,60.0,2023-11-29
102292,2023-11-29T16:01:59.912Z,,,,,,$0.70,,,240.0,2023-11-29
102275,2023-11-29T15:10:16.993Z,,,,,,$1.00,,,120.0,2023-11-29
102274,2023-11-29T15:10:16.980Z,120.0,,203590.0,1.0,$11.42,,,,120.0,2023-11-29
102377,2023-11-29T20:54:26.428Z,90.0,,189628.0,3.0,$9.97,,,,90.0,2023-11-29
102273,2023-11-29T15:08:17.262Z,120.0,,193779.0,1.0,$11.42,,,,120.0,2023-11-29
102278,2023-11-29T15:27:32.340Z,,,,,,$1.00,,,120.0,2023-11-29
102279,2023-11-29T15:27:32.358Z,,,184266.0,2.0,$8.00,,,,120.0,2023-11-29
102293,2023-11-29T16:01:59.944Z,240.0,,134887.0,2.0,$10.51,,,,240.0,2023-11-29
102357,2023-11-29T19:02:40.275Z,240.0,,200643.0,1.0,$10.51,,,,240.0,2023-11-29
102303,2023-11-29T16:46:41.303Z,,,,,,$1.00,,,131.0,2023-11-29
102302,2023-11-29T16:46:41.288Z,131.0,,204261.0,1.0,$8.00,,,,131.0,2023-11-29
102342,2023-11-29T17:57:10.954Z,,,,,,,,,120.0,2023-11-29
102358,2023-11-29T19:02:40.286Z,,,,,,$0.70,,,240.0,2023-11-29
102343,2023-11-29T17:57:10.965Z,120.0,,184257.0,2.0,$8.00,,,,120.0,2023-11-29
102365,2023-11-29T19:52:42.030Z,,,,,,,,,60.0,2023-11-29
102366,2023-11-29T19:52:42.040Z,60.0,,135575.0,3.0,$10.13,,,,60.0,2023-11-29
102376,2023-11-29T20:54:26.413Z,,,,,,$1.50,,,90.0,2023-11-29
102402,2023-11-29T22:33:10.477Z,125.0,,127669.0,21.0,$11.42,,,,125.0,2023-11-29
102272,2023-11-29T15:08:17.250Z,,,,,,$1.00,,,120.0,2023-11-29
102387,2023-11-29T21:59:02.817Z,75.0,,204361.0,2.0,$14.24,,,,75.0,2023-11-29
102388,2023-11-29T21:59:02.830Z,,,,,,$1.50,,,75.0,2023-11-29
102399,2023-11-29T22:32:51.016Z,,,,,,$0.41,,,125.0,2023-11-29
102432,2023-11-29T23:40:39.547Z,150.0,,204262.0,1.0,$7.53,,,,402.0,2023-11-29
102416,2023-11-29T23:01:00.676Z,166.0,,204179.0,1.0,$8.00,,,,166.0,2023-11-29
102420,2023-11-29T23:09:30.655Z,2.0,,199153.0,1.0,$75.00,,,,2.0,2023-11-29
102419,2023-11-29T23:09:30.640Z,,,,,,$12.50,,,2.0,2023-11-29
102415,2023-11-29T23:01:00.651Z,,,,,,$1.00,,,166.0,2023-11-29
102400,2023-11-29T22:32:51.028Z,125.0,,127669.0,20.0,$11.42,,,,125.0,2023-11-29
102375,2023-11-29T20:39:06.349Z,30.0,,196174.0,1.0,$13.29,,,,30.0,2023-11-29
102374,2023-11-29T20:39:06.337Z,,,,,,$2.00,,,30.0,2023-11-29
